"BranchID","BranchName","DeptID","DeptName","CategoryID","CategoryName","Qty","NetSales","Cost","GM$","GM%","TranDate_DDMMYYYY"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5806",Canned Vegetables,"14.0000","30.3211","22.7750","7.5461","24.8800","05/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5806",Canned Vegetables,"30.0000","63.0733","48.6570","14.4163","22.8500","06/01/2022"
578,MH Levuka,"58",Food,"5842",Milk,"24.0000","170.3670","142.1280","28.2390","16.5700","04/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5842",Milk,"168.0000","1027.4495","1017.1400","10.3095","1.0000","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"61",Supermarket (Non-Food),"6122",Epay,"5.0000","51.3761","48.2900","3.0861","6.0000","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6113",Personal Care,"98.0000","207.6333","155.4440","52.1893","25.1300","02/01/2022"
530,Maxval-u Nadi Lodhia,"65",Fish,"6501",Sea Food,"3.0000","27.3853","21.4800","5.9053","21.5600","06/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5842",Milk,"83.0000","499.2660","497.5800","1.6860","0.3300","01/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6113",Personal Care,"192.0000","493.9270","360.5130","133.4140","27.0100","05/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5833",Pet Food,"1.0000","16.4679","11.9550","4.5129","27.4000","05/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5842",Milk,"73.0000","469.8532","461.2020","8.6512","1.8400","01/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5833",Pet Food,"1.0000","16.4679","11.9550","4.5129","27.4000","06/01/2022"
531,Maxval-u Supermart - Ba,"65",Fish,"6501",Sea Food,"1.0000","9.1284","8.2100","0.9184","10.0600","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"29",School & Office,"2905",Markers And Boards,"6.0000","7.0734","5.0490","2.0244","28.6100","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"27",Household Linens,"2704",Kitchen Linen,"12.0000","14.4037","10.9100","3.4937","24.2500","07/01/2022"
530,Maxval-u Nadi Lodhia,"27",Household Linens,"2704",Kitchen Linen,"3.0000","5.2752","3.5000","1.7752","33.6500","05/01/2022"
581,Maxval-u Supermart - Valelevu,"27",Household Linens,"2704",Kitchen Linen,"2.0000","2.2018","1.5000","0.7018","31.8700","06/01/2022"
581,Maxval-u Supermart - Valelevu,"29",School & Office,"2910",Measuring Instruments,"5.0000","10.0916","7.6600","2.4316","24.0900","04/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5845",Flour / Sharp,"69.0000","579.5321","519.1330","60.3991","10.4200","06/01/2022"
578,MH Levuka,"58",Food,"5845",Flour / Sharp,"3.0000","11.1926","9.7470","1.4456","12.9100","02/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6113",Personal Care,"324.0000","1194.1935","890.4070","303.7865","25.4300","02/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5842",Milk,"72.0000","488.9725","454.0120","34.9605","7.1400","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"29",School & Office,"2903",Message And Business Materials,"2.0000","21.0092","13.0000","8.0092","38.1200","05/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5845",Flour / Sharp,"40.0000","254.2384","226.8570","27.3814","10.7600","06/01/2022"
513,Maxval-u Nausori,"65",Fish,"6501",Sea Food,"18.0000","184.8164","147.2290","37.5874","20.3300","05/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5842",Milk,"154.0000","969.8165","905.6550","64.1615","6.6100","07/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5845",Flour / Sharp,"58.0000","370.5962","332.9400","37.6562","10.1600","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5842",Milk,"381.0000","2428.8898","2271.0960","157.7938","6.4900","07/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6113",Personal Care,"270.0000","1053.0002","783.4490","269.5512","25.5900","03/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5806",Canned Vegetables,"48.0000","97.3853","76.9990","20.3863","20.9300","07/01/2022"
519,MHCC Quick Stop,"61",Supermarket (Non-Food),"6113",Personal Care,"1.0000","5.4587","3.9640","1.4947","27.3800","02/01/2022"
513,Maxval-u Nausori,"58",Food,"5845",Flour / Sharp,"106.0000","949.0275","926.4750","22.5525","2.3700","02/01/2022"
578,MH Levuka,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"19.0000","662.7248","625.7170","37.0078","5.5800","05/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6154",Adult Diaper,"3.0000","35.6422","27.3130","8.3292","23.3600","04/01/2022"
521,Maxval-u Supermart - Hypermarket,"69",Alcoholic Beverage,"6901",Imported Spirits,"3.0000","9.2202","7.6710","1.5492","16.8000","03/01/2022"
545,Maxval-u Supermart - Labasa Town,"62",Dairy,"6204",Cheese,"5.0000","36.2844","27.1290","9.1554","25.2300","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"58",Food,"5808",Dried Legumes,"108.0000","265.4679","239.8390","25.6289","9.6500","04/01/2022"
581,Maxval-u Supermart - Valelevu,"69",Alcoholic Beverage,"6902",Local Spirits,"4.0000","98.8991","93.3440","5.5551","5.6100","06/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5808",Dried Legumes,"229.0000","532.1468","470.3330","61.8138","11.6100","06/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5808",Dried Legumes,"13.0000","28.9082","25.5620","3.3462","11.5700","03/01/2022"
514,MHCC Level 1 Supermarket,"31",Gift & Occasion,"3101",Gift Wrapping,"1.0000","1.6055","0.8500","0.7555","47.0500","04/01/2022"
564,Maxval-u Supermart - Lami,"25",Homeware,"2507",Kitchen Gadgets,"6.0000","24.4953","18.4620","6.0333","24.6300","06/01/2022"
561,Maxval-u Supermart - Naulu,"62",Dairy,"6204",Cheese,"18.0000","119.1284","91.9880","27.1404","22.7800","06/01/2022"
513,Maxval-u Nausori,"58",Food,"5816",Salad Dressings,"31.0000","49.3119","52.4380",-3.1261,-6.3300,"07/01/2022"
524,Maxval-u Supermart - Namaka,"61",Supermarket (Non-Food),"6105",Electrical,"20.0000","80.7339","50.1820","30.5519","37.8400","07/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6154",Adult Diaper,"7.0000","99.6789","77.4090","22.2699","22.3400","05/01/2022"
523,Maxval-u Supermart - Sigatoka,"61",Supermarket (Non-Food),"6154",Adult Diaper,"6.0000","79.5413","61.2810","18.2603","22.9500","06/01/2022"
519,MHCC Quick Stop,"59",Media News,"5901",Daily Paper,"2.0000","2.0183","0.0000","2.0183","100.0000","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"61",Supermarket (Non-Food),"6105",Electrical,"1.0000","2.9358","2.0050","0.9308","31.7000","01/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6105",Electrical,"6.0000","22.9357","14.1670","8.7687","38.2300","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5860",Ready To Eat,"1.0000","7.2936","4.3190","2.9746","40.7800","02/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6154",Adult Diaper,"4.0000","64.0367","50.2400","13.7967","21.5400","04/01/2022"
561,Maxval-u Supermart - Naulu,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"8.0000","286.3486","276.5220","9.8266","3.4300","02/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6105",Electrical,"4.0000","14.3578","8.5490","5.8088","40.4500","03/01/2022"
551,MH  Superfresh,"62",Dairy,"6204",Cheese,"43.0000","333.9907","262.4970","71.4937","21.4000","02/01/2022"
564,Maxval-u Supermart - Lami,"59",Media News,"5901",Daily Paper,"10.0000","9.9082","8.1620","1.7462","17.6200","07/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"61",Supermarket (Non-Food),"6105",Electrical,"15.0000","56.2385","36.5430","19.6955","35.0200","07/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5808",Dried Legumes,"33.0000","75.9174","66.9810","8.9364","11.7700","03/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6105",Electrical,"16.0000","41.0092","26.1500","14.8592","36.2300","04/01/2022"
531,Maxval-u Supermart - Ba,"61",Supermarket (Non-Food),"6105",Electrical,"27.0000","62.5688","41.5250","21.0438","33.6300","07/01/2022"
521,Maxval-u Supermart - Hypermarket,"69",Alcoholic Beverage,"6901",Imported Spirits,"39.0000","1072.5046","1350.3220",-277.8174,-25.9000,"06/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6105",Electrical,"7.0000","20.0918","12.6310","7.4608","37.1300","03/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6154",Adult Diaper,"1.0000","11.8807","9.1180","2.7627","23.2500","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"69",Alcoholic Beverage,"6901",Imported Spirits,"4.0000","33.7156","28.0230","5.6926","16.8800","04/01/2022"
532,Maxval-u Supermart - Tavua,"62",Dairy,"6204",Cheese,"6.0000","37.5689","28.4320","9.1369","24.3200","01/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5827",Desserts,"5.0000","26.3303","17.8280","8.5023","32.2900","07/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5827",Desserts,"7.0000","25.3670","17.5000","7.8670","31.0100","07/01/2022"
561,Maxval-u Supermart - Naulu,"69",Alcoholic Beverage,"6901",Imported Spirits,"1.0000","12.7982","7.7810","5.0172","39.2000","07/01/2022"
523,Maxval-u Supermart - Sigatoka,"31",Gift & Occasion,"3101",Gift Wrapping,"1.0000","0.4128","0.3200","0.0928","22.4800","01/01/2022"
513,Maxval-u Nausori,"25",Homeware,"2507",Kitchen Gadgets,"5.0000","36.3302","23.2630","13.0672","35.9600","06/01/2022"
537,Maxval-u Supermart - Rakiraki,"61",Supermarket (Non-Food),"6105",Electrical,"3.0000","9.6330","6.3020","3.3310","34.5700","01/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5827",Desserts,"8.0000","16.8808","11.2020","5.6788","33.6400","07/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"15.0000","556.7890","515.8770","40.9120","7.3400","05/01/2022"
551,MH  Superfresh,"25",Homeware,"2507",Kitchen Gadgets,"35.0000","158.4405","105.1560","53.2845","33.6300","07/01/2022"
514,MHCC Level 1 Supermarket,"59",Media News,"5901",Daily Paper,"15.0000","14.6789","13.3000","1.3789","9.3900","06/01/2022"
545,Maxval-u Supermart - Labasa Town,"25",Homeware,"2507",Kitchen Gadgets,"1.0000","10.5505","6.8900","3.6605","34.6900","06/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6105",Electrical,"8.0000","24.4037","17.2550","7.1487","29.2900","05/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6154",Adult Diaper,"5.0000","59.4037","45.5900","13.8137","23.2500","06/01/2022"
532,Maxval-u Supermart - Tavua,"62",Dairy,"6204",Cheese,"6.0000","24.8624","20.5960","4.2664","17.1600","07/01/2022"
545,Maxval-u Supermart - Labasa Town,"61",Supermarket (Non-Food),"6154",Adult Diaper,"2.0000","32.0183","25.1860","6.8323","21.3300","01/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5816",Salad Dressings,"27.0000","51.2843","27.2340","24.0503","46.8900","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"8.0000","259.8349","245.9660","13.8689","5.3300","07/01/2022"
524,Maxval-u Supermart - Namaka,"58",Food,"5808",Dried Legumes,"71.0000","188.1467","150.4030","37.7437","20.0600","07/01/2022"
523,Maxval-u Supermart - Sigatoka,"58",Food,"5816",Salad Dressings,"11.0000","25.5963","15.9120","9.6843","37.8300","06/01/2022"
512,Maxval-u Supermart - City Homemaker,"25",Homeware,"2501",Bowls & Basins,"2.0000","29.2660","17.2960","11.9700","40.9000","04/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5827",Desserts,"5.0000","25.0459","16.3200","8.7259","34.8300","06/01/2022"
551,MH  Superfresh,"26",China And Glassware,"2601",Bakeware,"3.0000","25.5504","16.4330","9.1174","35.6800","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"61",Supermarket (Non-Food),"6105",Electrical,"3.0000","7.5688","5.2500","2.3188","30.6300","05/01/2022"
531,Maxval-u Supermart - Ba,"25",Homeware,"2507",Kitchen Gadgets,"3.0000","14.5412","9.5570","4.9842","34.2700","05/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5816",Salad Dressings,"17.0000","35.1375","22.6660","12.4715","35.4900","02/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6154",Adult Diaper,"2.0000","23.7615","18.2360","5.5255","23.2500","04/01/2022"
543,Maxval-u Supermart - Somosomo,"69",Alcoholic Beverage,"6901",Imported Spirits,"1.0000","12.7982","7.8280","4.9702","38.8300","07/01/2022"
524,Maxval-u Supermart - Namaka,"62",Dairy,"6204",Cheese,"12.0000","74.8715","60.1830","14.6885","19.6100","07/01/2022"
513,Maxval-u Nausori,"25",Homeware,"2507",Kitchen Gadgets,"4.0000","7.1101","4.1010","3.0091","42.3200","04/01/2022"
511,MHCC Level 2 Homemaker,"25",Homeware,"2501",Bowls & Basins,"3.0000","8.0734","5.5560","2.5174","31.1800","07/01/2022"
578,MH Levuka,"69",Alcoholic Beverage,"6902",Local Spirits,"2.0000","55.9633","46.6720","9.2913","16.6000","07/01/2022"
578,MH Levuka,"62",Dairy,"6204",Cheese,"2.0000","14.9541","10.2000","4.7541","31.7900","02/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5816",Salad Dressings,"17.0000","59.5227","35.3590","24.1637","40.5900","07/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"69",Alcoholic Beverage,"6901",Imported Spirits,"13.0000","50.2294","38.4660","11.7634","23.4100","07/01/2022"
514,MHCC Level 1 Supermarket,"31",Gift & Occasion,"3101",Gift Wrapping,"3.0000","4.3119","2.3900","1.9219","44.5700","01/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"1.0000","42.4220","39.3890","3.0330","7.1400","02/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"3.0000","100.7523","93.5630","7.1893","7.1300","01/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5808",Dried Legumes,"41.0000","113.4404","100.8040","12.6364","11.1300","07/01/2022"
532,Maxval-u Supermart - Tavua,"61",Supermarket (Non-Food),"6105",Electrical,"11.0000","28.4404","19.3540","9.0864","31.9400","06/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5808",Dried Legumes,"28.0000","74.8532","62.6280","12.2252","16.3300","06/01/2022"
523,Maxval-u Supermart - Sigatoka,"25",Homeware,"2507",Kitchen Gadgets,"1.0000","10.5505","6.0000","4.5505","43.1300","06/01/2022"
578,MH Levuka,"25",Homeware,"2507",Kitchen Gadgets,"3.0000","20.5505","12.0680","8.4825","41.2700","07/01/2022"
551,MH  Superfresh,"25",Homeware,"2507",Kitchen Gadgets,"25.0000","93.3027","58.5090","34.7937","37.2900","04/01/2022"
532,Maxval-u Supermart - Tavua,"61",Supermarket (Non-Food),"6105",Electrical,"14.0000","45.1834","30.0540","15.1294","33.4800","05/01/2022"
551,MH  Superfresh,"62",Dairy,"6204",Cheese,"85.0000","619.7249","487.3170","132.4079","21.3600","06/01/2022"
531,Maxval-u Supermart - Ba,"58",Food,"5816",Salad Dressings,"8.0000","22.2935","13.0030","9.2905","41.6700","01/01/2022"
537,Maxval-u Supermart - Rakiraki,"62",Dairy,"6204",Cheese,"2.0000","12.7523","9.8060","2.9463","23.1000","02/01/2022"
543,Maxval-u Supermart - Somosomo,"69",Alcoholic Beverage,"6902",Local Spirits,"1.0000","27.9817","23.3360","4.6457","16.6000","07/01/2022"
551,MH  Superfresh,"58",Food,"5808",Dried Legumes,"89.0000","248.9177","204.8260","44.0917","17.7100","05/01/2022"
543,Maxval-u Supermart - Somosomo,"69",Alcoholic Beverage,"6902",Local Spirits,"79.0000","2044.1743","1863.1550","181.0193","8.8500","01/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5808",Dried Legumes,"49.0000","118.1558","103.0820","15.0738","12.7500","02/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6105",Electrical,"23.0000","91.3303","58.2190","33.1113","36.2500","06/01/2022"
523,Maxval-u Supermart - Sigatoka,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"2.0000","84.8440","81.0980","3.7460","4.4100","04/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5816",Salad Dressings,"10.0000","17.0641","8.9210","8.1431","47.7200","02/01/2022"
521,Maxval-u Supermart - Hypermarket,"58",Food,"5860",Ready To Eat,"3.0000","15.0000","12.6600","2.3400","15.6000","07/01/2022"
514,MHCC Level 1 Supermarket,"61",Supermarket (Non-Food),"6105",Electrical,"14.0000","63.2569","43.4890","19.7679","31.2500","05/01/2022"
551,MH  Superfresh,"58",Food,"5827",Desserts,"9.0000","37.7064","24.2780","13.4284","35.6100","03/01/2022"
524,Maxval-u Supermart - Namaka,"61",Supermarket (Non-Food),"6105",Electrical,"8.0000","31.8807","19.9790","11.9017","37.3300","06/01/2022"
523,Maxval-u Supermart - Sigatoka,"61",Supermarket (Non-Food),"6154",Adult Diaper,"4.0000","58.5321","40.3920","18.1401","30.9900","05/01/2022"
512,Maxval-u Supermart - City Homemaker,"74",Bread Lovers,"7474",Bakery,"34.0000","34.1284","23.7190","10.4094","30.5000","05/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5808",Dried Legumes,"42.0000","117.3579","90.8210","26.5369","22.6100","05/01/2022"
551,MH  Superfresh,"62",Dairy,"6204",Cheese,"108.0000","824.5872","650.4270","174.1602","21.1200","07/01/2022"
517,Maxval-u Supermart - Flagstaff,"58",Food,"5808",Dried Legumes,"41.0000","96.3394","82.3590","13.9804","14.5100","07/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5816",Salad Dressings,"20.0000","73.4404","45.4840","27.9564","38.0600","04/01/2022"
530,Maxval-u Nadi Lodhia,"58",Food,"5827",Desserts,"15.0000","46.6055","31.0520","15.5535","33.3700","06/01/2022"
578,MH Levuka,"61",Supermarket (Non-Food),"6105",Electrical,"3.0000","9.2202","6.0420","3.1782","34.4600","06/01/2022"
581,Maxval-u Supermart - Valelevu,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"4.0000","169.6881","164.1200","5.5681","3.2800","05/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6154",Adult Diaper,"2.0000","23.7615","18.2360","5.5255","23.2500","01/01/2022"
517,Maxval-u Supermart - Flagstaff,"69",Alcoholic Beverage,"6902",Local Spirits,"5.0000","195.1835","162.5580","32.6255","16.7100","01/01/2022"
561,Maxval-u Supermart - Naulu,"62",Dairy,"6204",Cheese,"14.0000","58.4588","49.8550","8.6038","14.7100","04/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5816",Salad Dressings,"15.0000","48.1192","29.2910","18.8282","39.1200","07/01/2022"
512,Maxval-u Supermart - City Homemaker,"61",Supermarket (Non-Food),"6105",Electrical,"21.0000","52.6147","32.9990","19.6157","37.2800","01/01/2022"
564,Maxval-u Supermart - Lami,"25",Homeware,"2507",Kitchen Gadgets,"4.0000","21.8348","17.8750","3.9598","18.1300","01/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6154",Adult Diaper,"8.0000","99.6330","73.5920","26.0410","26.1300","01/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"61",Supermarket (Non-Food),"6105",Electrical,"3.0000","16.1009","10.8430","5.2579","32.6500","02/01/2022"
527,Maxval-u Supermart - Navua,"58",Food,"5860",Ready To Eat,"1.0000","5.0000","4.2200","0.7800","15.6000","07/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"61",Supermarket (Non-Food),"6105",Electrical,"5.0000","11.2752","7.3700","3.9052","34.6300","01/01/2022"
521,Maxval-u Supermart - Hypermarket,"31",Gift & Occasion,"3101",Gift Wrapping,"3.0000","3.8073","2.9200","0.8873","23.3000","06/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6154",Adult Diaper,"5.0000","64.9083","47.8080","17.1003","26.3400","07/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"62",Dairy,"6204",Cheese,"7.0000","45.1376","34.6040","10.5336","23.3300","01/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5808",Dried Legumes,"86.0000","212.7615","184.0150","28.7465","13.5100","04/01/2022"
545,Maxval-u Supermart - Labasa Town,"61",Supermarket (Non-Food),"6154",Adult Diaper,"9.0000","118.8533","85.5450","33.3083","28.0200","06/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6108",Cooking Requirements,"6.0000","254.5321","236.4220","18.1101","7.1100","07/01/2022"
531,Maxval-u Supermart - Ba,"63",Frozen,"6306",Frozen Easy Meals,"13.0000","122.7981","91.7370","31.0611","25.2900","05/01/2022"
514,MHCC Level 1 Supermarket,"58",Food,"5814",Vinegar,"1.0000","4.3578","2.7080","1.6498","37.8500","01/01/2022"
578,MH Levuka,"69",Alcoholic Beverage,"6907",Local Rtd,"49.0000","211.1468","154.5640","56.5828","26.7900","07/01/2022"
551,MH  Superfresh,"63",Frozen,"6306",Frozen Easy Meals,"36.0000","218.1651","150.5760","67.5891","30.9800","02/01/2022"
581,Maxval-u Supermart - Valelevu,"63",Frozen,"6302",Sausages,"261.0000","1597.5687","1170.3460","427.2227","26.7400","01/01/2022"
531,Maxval-u Supermart - Ba,"60",Beverages,"6005",Water,"158.0000","164.4496","136.6280","27.8216","16.9100","02/01/2022"
527,Maxval-u Supermart - Navua,"69",Alcoholic Beverage,"6907",Local Rtd,"173.0000","602.7064","561.8460","40.8604","6.7700","03/01/2022"
514,MHCC Level 1 Supermarket,"69",Alcoholic Beverage,"6907",Local Rtd,"94.0000","342.9358","269.5840","73.3518","21.3800","06/01/2022"
578,MH Levuka,"60",Beverages,"6005",Water,"49.0000","68.1192","39.1830","28.9362","42.4700","01/01/2022"
524,Maxval-u Supermart - Namaka,"60",Beverages,"6005",Water,"94.0000","207.8899","152.2680","55.6219","26.7500","06/01/2022"
513,Maxval-u Nausori,"29",School & Office,"2904",Pens And Pencils,"43.0000","19.8259","14.3990","5.4269","27.3700","04/01/2022"
545,Maxval-u Supermart - Labasa Town,"58",Food,"5820",Canned Seafood,"23.0000","94.9541","79.5640","15.3901","16.2000","04/01/2022"
532,Maxval-u Supermart - Tavua,"60",Beverages,"6005",Water,"139.0000","297.4312","208.4570","88.9742","29.9100","05/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6116",Bathing Soap,"11.0000","35.4037","27.7110","7.6927","21.7200","03/01/2022"
532,Maxval-u Supermart - Tavua,"60",Beverages,"6005",Water,"31.0000","41.9267","26.9980","14.9287","35.6000","04/01/2022"
561,Maxval-u Supermart - Naulu,"58",Food,"5826",Essences / Colours  / Syrups,"5.0000","22.2019","15.8690","6.3329","28.5200","01/01/2022"
523,Maxval-u Supermart - Sigatoka,"63",Frozen,"6302",Sausages,"65.0000","378.1650","262.9620","115.2030","30.4600","04/01/2022"
564,Maxval-u Supermart - Lami,"69",Alcoholic Beverage,"6907",Local Rtd,"40.0000","173.9449","131.0720","42.8729","24.6400","06/01/2022"
519,MHCC Quick Stop,"58",Food,"5835",Biscuit,"6.0000","4.9082","3.1940","1.7142","34.9200","06/01/2022"
561,Maxval-u Supermart - Naulu,"27",Household Linens,"2701",Towels,"9.0000","29.3119","20.5500","8.7619","29.8900","01/01/2022"
523,Maxval-u Supermart - Sigatoka,"60",Beverages,"6005",Water,"124.0000","140.3211","113.8560","26.4651","18.8600","01/01/2022"
513,Maxval-u Nausori,"63",Frozen,"6302",Sausages,"136.0000","716.1466","541.5970","174.5496","24.3700","06/01/2022"
531,Maxval-u Supermart - Ba,"60",Beverages,"6005",Water,"144.0000","159.2661","130.8120","28.4541","17.8600","01/01/2022"
545,Maxval-u Supermart - Labasa Town,"63",Frozen,"6302",Sausages,"84.0000","292.2936","229.4190","62.8746","21.5100","07/01/2022"
523,Maxval-u Supermart - Sigatoka,"61",Supermarket (Non-Food),"6116",Bathing Soap,"17.0000","55.4037","42.2980","13.1057","23.6500","06/01/2022"
530,Maxval-u Nadi Lodhia,"32",Toys,"3203",Boys Toys,"1.0000","1.8349","1.0070","0.8279","45.1100","03/01/2022"
551,MH  Superfresh,"61",Supermarket (Non-Food),"6116",Bathing Soap,"21.0000","68.5872","54.8800","13.7072","19.9800","03/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5805",Milk,"266.0000","574.7063","538.3640","36.3423","6.3200","06/01/2022"
581,Maxval-u Supermart - Valelevu,"29",School & Office,"2904",Pens And Pencils,"17.0000","20.3303","14.5310","5.7993","28.5200","01/01/2022"
543,Maxval-u Supermart - Somosomo,"58",Food,"5826",Essences / Colours  / Syrups,"2.0000","6.3761","4.7930","1.5831","24.8200","04/01/2022"
551,MH  Superfresh,"58",Food,"5826",Essences / Colours  / Syrups,"9.0000","48.1652","35.0750","13.0902","27.1700","04/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5826",Essences / Colours  / Syrups,"1.0000","3.6239","2.2600","1.3639","37.6300","01/01/2022"
564,Maxval-u Supermart - Lami,"58",Food,"5814",Vinegar,"1.0000","7.4771","5.4170","2.0601","27.5500","06/01/2022"
530,Maxval-u Nadi Lodhia,"61",Supermarket (Non-Food),"6116",Bathing Soap,"16.0000","52.8349","39.8350","12.9999","24.6000","06/01/2022"
532,Maxval-u Supermart - Tavua,"58",Food,"5844",Edible Oil,"177.0000","1407.7981","1322.6110","85.1871","6.0500","04/01/2022"
512,Maxval-u Supermart - City Homemaker,"69",Alcoholic Beverage,"6907",Local Rtd,"287.0000","1213.4863","906.1480","307.3383","25.3200","07/01/2022"
537,Maxval-u Supermart - Rakiraki,"58",Food,"5835",Biscuit,"221.0000","587.2203","474.2900","112.9303","19.2300","04/01/2022"
517,Maxval-u Supermart - Flagstaff,"69",Alcoholic Beverage,"6907",Local Rtd,"52.0000","219.6789","158.2420","61.4369","27.9600","07/01/2022"
542,Maxval-u Supermart - Premium Savusavu,"58",Food,"5844",Edible Oil,"22.0000","266.6974","240.4970","26.2004","9.8200","02/01/2022"
581,Maxval-u Supermart - Valelevu,"58",Food,"5805",Milk,"239.0000","519.8441","482.2500","37.5941","7.2300","05/01/2022"
521,Maxval-u Supermart - Hypermarket,"61",Supermarket (Non-Food),"6116",Bathing Soap,"8.0000","25.7707","20.0630","5.7077","22.1400","03/01/2022"
527,Maxval-u Supermart - Navua,"61",Supermarket (Non-Food),"6116",Bathing Soap,"28.0000","89.9083","70.2800","19.6283","21.8300","04/01/2022"
564,Maxval-u Supermart - Lami,"69",Alcoholic Beverage,"6907",Local Rtd,"49.0000","210.0918","151.4680","58.6238","27.9000","05/01/2022"
